event_contract	subtype	expiration_date	date	start_price	high_price	low_price	end_price	settlement_price	pair_quantity	open_interest	vwap
UNR_1226_3.2	YES	2027-01-08T07:30:00-06:00	8/15/2025	0.64	0	0	0.64	0.64	0	40	0
UNR_1226_3.2	NO	2027-01-08T07:30:00-06:00	8/15/2025	0.37	0	0	0.37	0.37	0	40	0
UNR_1226_3.7	YES	2027-01-08T07:30:00-06:00	8/15/2025	0.55	0	0	0.55	0.55	0	10	0
UNR_1226_3.7	NO	2027-01-08T07:30:00-06:00	8/15/2025	0.46	0	0	0.46	0.46	0	10	0
UNR_1226_4.2	YES	2027-01-08T07:30:00-06:00	8/15/2025	0.35	0	0	0.35	0.35	0	30	0
UNR_1226_4.2	NO	2027-01-08T07:30:00-06:00	8/15/2025	0.66	0	0	0.66	0.66	0	30	0
UNR_1226_4.7	YES	2027-01-08T07:30:00-06:00	8/15/2025	0.11	0	0	0.11	0.11	0	10	0
UNR_1226_4.7	NO	2027-01-08T07:30:00-06:00	8/15/2025	0.9	0	0	0.9	0.9	0	10	0
UNR_1226_5.2	YES	2027-01-08T07:30:00-06:00	8/15/2025	0.15	0	0	0.15	0.15	0	135	0
UNR_1226_5.2	NO	2027-01-08T07:30:00-06:00	8/15/2025	0.86	0	0	0.86	0.86	0	135	0
UNR_0925_3.5	YES	2025-10-03T07:30:00-05:00	8/15/2025	0.97	0	0	0.97	0.97	0	200	0
UNR_0925_3.5	NO	2025-10-03T07:30:00-05:00	8/15/2025	0.04	0	0	0.04	0.04	0	200	0
UNR_0626_3.0	YES	2026-07-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0626_3.0	NO	2026-07-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0626_5.5	YES	2026-07-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0626_5.5	NO	2026-07-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0925_4.7	YES	2025-10-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0925_4.7	NO	2025-10-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_1225_3.3	YES	2026-01-02T07:30:00-06:00	8/15/2025	0.93	0	0	0.93	0.93	0	180	0
UNR_1225_3.3	NO	2026-01-02T07:30:00-06:00	8/15/2025	0.08	0	0	0.08	0.08	0	180	0
UNR_1225_4.7	YES	2026-01-02T07:30:00-06:00	8/15/2025	0	0	0	0		0	0	0
UNR_1225_4.7	NO	2026-01-02T07:30:00-06:00	8/15/2025	0	0	0	0		0	0	0
UNR_1226_2.7	YES	2027-01-08T07:30:00-06:00	8/15/2025	0.73	0	0	0.73	0.73	0	10	0
UNR_1226_2.7	NO	2027-01-08T07:30:00-06:00	8/15/2025	0.28	0	0	0.28	0.28	0	10	0
UNR_0925_4.9	YES	2025-10-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0925_4.9	NO	2025-10-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_1225_4.9	YES	2026-01-02T07:30:00-06:00	8/15/2025	0	0	0	0		0	0	0
UNR_1225_4.9	NO	2026-01-02T07:30:00-06:00	8/15/2025	0	0	0	0		0	0	0
UNR_0925_3.3	YES	2025-10-03T07:30:00-05:00	8/15/2025	0.97	0	0	0.97	0.97	0	150	0
UNR_0925_3.3	NO	2025-10-03T07:30:00-05:00	8/15/2025	0.04	0	0	0.04	0.04	0	150	0
UNR_0925_5.1	YES	2025-10-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0925_5.1	NO	2025-10-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_1226_5.7	YES	2027-01-08T07:30:00-06:00	8/15/2025	0.08	0	0	0.08	0.08	0	0	0
UNR_1226_5.7	NO	2027-01-08T07:30:00-06:00	8/15/2025	0.93	0	0	0.93	0.93	0	0	0
UNR_1225_5.1	YES	2026-01-02T07:30:00-06:00	8/15/2025	0	0	0	0		0	0	0
UNR_1225_5.1	NO	2026-01-02T07:30:00-06:00	8/15/2025	0	0	0	0		0	0	0
UNR_0626_2.5	YES	2026-07-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0626_2.5	NO	2026-07-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0626_6.0	YES	2026-07-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0626_6.0	NO	2026-07-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0925_3.1	YES	2025-10-03T07:30:00-05:00	8/15/2025	0.93	0	0	0.93	0.93	0	120	0
UNR_0925_3.1	NO	2025-10-03T07:30:00-05:00	8/15/2025	0.08	0	0	0.08	0.08	0	120	0
UNR_0925_5.3	YES	2025-10-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0925_5.3	NO	2025-10-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_1225_3.1	YES	2026-01-02T07:30:00-06:00	8/15/2025	0.93	0	0	0.93	0.93	0	110	0
UNR_1225_3.1	NO	2026-01-02T07:30:00-06:00	8/15/2025	0.08	0	0	0.08	0.08	0	110	0
UNR_1226_2.2	YES	2027-01-08T07:30:00-06:00	8/15/2025	0.8	0	0	0.8	0.8	0	10	0
UNR_1226_2.2	NO	2027-01-08T07:30:00-06:00	8/15/2025	0.21	0	0	0.21	0.21	0	10	0
UNR_1225_5.3	YES	2026-01-02T07:30:00-06:00	8/15/2025	0	0	0	0		0	0	0
UNR_1225_5.3	NO	2026-01-02T07:30:00-06:00	8/15/2025	0	0	0	0		0	0	0
UNR_0925_2.9	YES	2025-10-03T07:30:00-05:00	8/15/2025	0.96	0	0	0.96	0.96	0	120	0
UNR_0925_2.9	NO	2025-10-03T07:30:00-05:00	8/15/2025	0.05	0	0	0.05	0.05	0	120	0
UNR_0925_5.5	YES	2025-10-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0925_5.5	NO	2025-10-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_1226_6.2	YES	2027-01-08T07:30:00-06:00	8/15/2025	0	0	0	0		0	0	0
UNR_1226_6.2	NO	2027-01-08T07:30:00-06:00	8/15/2025	0	0	0	0		0	0	0
UNR_0925_2.7	YES	2025-10-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0925_2.7	NO	2025-10-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0925_5.7	YES	2025-10-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0925_5.7	NO	2025-10-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0626_2	YES	2026-07-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0626_2	NO	2026-07-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0626_6.5	YES	2026-07-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0626_6.5	NO	2026-07-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0925_5.9	YES	2025-10-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0925_5.9	NO	2025-10-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_1225_2.9	YES	2026-01-02T07:30:00-06:00	8/15/2025	0.87	0	0	0.87	0.87	0	60	0
UNR_1225_2.9	NO	2026-01-02T07:30:00-06:00	8/15/2025	0.14	0	0	0.14	0.14	0	60	0
UNR_1225_5.5	YES	2026-01-02T07:30:00-06:00	8/15/2025	0	0	0	0		0	0	0
UNR_1225_5.5	NO	2026-01-02T07:30:00-06:00	8/15/2025	0	0	0	0		0	0	0
UNR_1226_1.7	YES	2027-01-08T07:30:00-06:00	8/15/2025	0.86	0	0	0.86	0.86	0	10	0
UNR_1226_1.7	NO	2027-01-08T07:30:00-06:00	8/15/2025	0.15	0	0	0.15	0.15	0	10	0
UNR_0925_6.1	YES	2025-10-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0925_6.1	NO	2025-10-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_1226_6.7	YES	2027-01-08T07:30:00-06:00	8/15/2025	0	0	0	0		0	0	0
UNR_1226_6.7	NO	2027-01-08T07:30:00-06:00	8/15/2025	0	0	0	0		0	0	0
UNR_0925_6.3	YES	2025-10-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0925_6.3	NO	2025-10-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_1225_2.7	YES	2026-01-02T07:30:00-06:00	8/15/2025	0	0	0	0		0	0	0
UNR_1225_2.7	NO	2026-01-02T07:30:00-06:00	8/15/2025	0	0	0	0		0	0	0
UNR_1225_5.7	YES	2026-01-02T07:30:00-06:00	8/15/2025	0	0	0	0		0	0	0
UNR_1225_5.7	NO	2026-01-02T07:30:00-06:00	8/15/2025	0	0	0	0		0	0	0
UNR_0626_1.5	YES	2026-07-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0626_1.5	NO	2026-07-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0626_7	YES	2026-07-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0626_7	NO	2026-07-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_1226_1.2	YES	2027-01-08T07:30:00-06:00	8/15/2025	0.92	0	0	0.92	0.92	0	10	0
UNR_1226_1.2	NO	2027-01-08T07:30:00-06:00	8/15/2025	0.09	0	0	0.09	0.09	0	10	0
UNR_1225_5.9	YES	2026-01-02T07:30:00-06:00	8/15/2025	0	0	0	0		0	0	0
UNR_1225_5.9	NO	2026-01-02T07:30:00-06:00	8/15/2025	0	0	0	0		0	0	0
UNR_0326_3.9	YES	2026-04-03T07:30:00-05:00	8/15/2025	0.78	0	0	0.78	0.78	0	320	0
UNR_0326_3.9	NO	2026-04-03T07:30:00-05:00	8/15/2025	0.23	0	0	0.23	0.23	0	320	0
UNR_0326_4.1	YES	2026-04-03T07:30:00-05:00	8/15/2025	0.52	0	0	0.52	0.52	0	150	0
UNR_0326_4.1	NO	2026-04-03T07:30:00-05:00	8/15/2025	0.49	0	0	0.49	0.49	0	150	0
UNR_0326_4.3	YES	2026-04-03T07:30:00-05:00	8/15/2025	0.37	0	0	0.37	0.37	0	100	0
UNR_0326_4.3	NO	2026-04-03T07:30:00-05:00	8/15/2025	0.64	0	0	0.64	0.64	0	100	0
UNR_0326_4.5	YES	2026-04-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0326_4.5	NO	2026-04-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0326_4.7	YES	2026-04-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0326_4.7	NO	2026-04-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0326_3.7	YES	2026-04-03T07:30:00-05:00	8/15/2025	0.89	0	0	0.89	0.89	0	370	0
UNR_0326_3.7	NO	2026-04-03T07:30:00-05:00	8/15/2025	0.12	0	0	0.12	0.12	0	370	0
UNR_0326_3.5	YES	2026-04-03T07:30:00-05:00	8/15/2025	0.89	0	0	0.89	0.89	0	10	0
UNR_0326_3.5	NO	2026-04-03T07:30:00-05:00	8/15/2025	0.12	0	0	0.12	0.12	0	10	0
UNR_0326_4.9	YES	2026-04-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0326_4.9	NO	2026-04-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0326_3.3	YES	2026-04-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0326_3.3	NO	2026-04-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0326_3.1	YES	2026-04-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0326_3.1	NO	2026-04-03T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0825_4.1	YES	2025-09-05T07:30:00-05:00	8/15/2025	0.89	0.89	0.89	0.89	0.89	10	490	0.89
UNR_0825_4.1	NO	2025-09-05T07:30:00-05:00	8/15/2025	0.12	0.12	0.12	0.12	0.12	10	490	0.12
UNR_0825_4.2	YES	2025-09-05T07:30:00-05:00	8/15/2025	0.59	0.59	0.59	0.59	0.59	10	270	0.59
UNR_0825_4.2	NO	2025-09-05T07:30:00-05:00	8/15/2025	0.42	0.42	0.42	0.42	0.42	10	270	0.42
UNR_0825_4.3	YES	2025-09-05T07:30:00-05:00	8/15/2025	0.16	0	0	0.16	0.16	0	60	0
UNR_0825_4.3	NO	2025-09-05T07:30:00-05:00	8/15/2025	0.85	0	0	0.85	0.85	0	60	0
UNR_0825_4.4	YES	2025-09-05T07:30:00-05:00	8/15/2025	0.03	0	0	0.03	0.03	0	120	0
UNR_0825_4.4	NO	2025-09-05T07:30:00-05:00	8/15/2025	0.98	0	0	0.98	0.98	0	120	0
UNR_0825_4.5	YES	2025-09-05T07:30:00-05:00	8/15/2025	0.02	0	0	0.02	0.02	0	50	0
UNR_0825_4.5	NO	2025-09-05T07:30:00-05:00	8/15/2025	0.99	0	0	0.99	0.99	0	50	0
UNR_0825_4	YES	2025-09-05T07:30:00-05:00	8/15/2025	0.99	0	0	0.99	0.99	0	300	0
UNR_0825_4	NO	2025-09-05T07:30:00-05:00	8/15/2025	0.02	0	0	0.02	0.02	0	300	0
UNR_0627_2.3	YES	2027-07-02T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0627_2.3	NO	2027-07-02T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0627_2.8	YES	2027-07-02T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0627_2.8	NO	2027-07-02T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0627_3.3	YES	2027-07-02T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0627_3.3	NO	2027-07-02T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0627_3.8	YES	2027-07-02T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0627_3.8	NO	2027-07-02T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0627_4.3	YES	2027-07-02T07:30:00-05:00	8/15/2025	0.25	0	0	0.25	0.25	0	30	0
UNR_0627_4.3	NO	2027-07-02T07:30:00-05:00	8/15/2025	0.76	0	0	0.76	0.76	0	30	0
UNR_0627_4.8	YES	2027-07-02T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0627_4.8	NO	2027-07-02T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0627_5.3	YES	2027-07-02T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0627_5.3	NO	2027-07-02T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0627_5.8	YES	2027-07-02T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0627_5.8	NO	2027-07-02T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0627_6.3	YES	2027-07-02T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0627_6.3	NO	2027-07-02T07:30:00-05:00	8/15/2025	0	0	0	0		0	0	0
UNR_0825_3.9	YES	2025-09-05T07:30:00-05:00	8/15/2025	0.96	0	0	0.96	0.96	0	50	0
UNR_0825_3.9	NO	2025-09-05T07:30:00-05:00	8/15/2025	0.05	0	0	0.05	0.05	0	50	0
UNR_1025_3.7	YES	2025-11-07T07:30:00-06:00	8/15/2025	0.97	0	0	0.97	0.97	0	20	0
UNR_1025_3.7	NO	2025-11-07T07:30:00-06:00	8/15/2025	0.04	0	0	0.04	0.04	0	20	0
UNR_1025_3.8	YES	2025-11-07T07:30:00-06:00	8/15/2025	0.98	0	0	0.98	0.98	0	190	0
UNR_1025_3.8	NO	2025-11-07T07:30:00-06:00	8/15/2025	0.03	0	0	0.03	0.03	0	190	0
UNR_1025_3.9	YES	2025-11-07T07:30:00-06:00	8/15/2025	0.89	0	0	0.89	0.89	0	340	0
UNR_1025_3.9	NO	2025-11-07T07:30:00-06:00	8/15/2025	0.12	0	0	0.12	0.12	0	340	0
UNR_1025_4	YES	2025-11-07T07:30:00-06:00	8/15/2025	0.76	0	0	0.76	0.76	0	260	0
UNR_1025_4	NO	2025-11-07T07:30:00-06:00	8/15/2025	0.25	0	0	0.25	0.25	0	260	0
UNR_1025_4.1	YES	2025-11-07T07:30:00-06:00	8/15/2025	0.58	0	0	0.58	0.58	0	210	0
UNR_1025_4.1	NO	2025-11-07T07:30:00-06:00	8/15/2025	0.43	0	0	0.43	0.43	0	210	0
UNR_1025_4.2	YES	2025-11-07T07:30:00-06:00	8/15/2025	0.29	0	0	0.29	0.29	0	30	0
UNR_1025_4.2	NO	2025-11-07T07:30:00-06:00	8/15/2025	0.72	0	0	0.72	0.72	0	30	0
UNR_1025_4.3	YES	2025-11-07T07:30:00-06:00	8/15/2025	0	0	0	0		0	0	0
UNR_1025_4.3	NO	2025-11-07T07:30:00-06:00	8/15/2025	0	0	0	0		0	0	0
UNR_1025_4.4	YES	2025-11-07T07:30:00-06:00	8/15/2025	0	0	0	0		0	0	0
UNR_1025_4.4	NO	2025-11-07T07:30:00-06:00	8/15/2025	0	0	0	0		0	0	0
UNR_1025_4.5	YES	2025-11-07T07:30:00-06:00	8/15/2025	0	0	0	0		0	0	0
UNR_1025_4.5	NO	2025-11-07T07:30:00-06:00	8/15/2025	0	0	0	0		0	0	0
UNR_0626_4.1	YES	2026-07-03T07:30:00-05:00	8/16/2025	0.5	0	0	0.5	0.5	0	80	0
UNR_0626_4.1	NO	2026-07-03T07:30:00-05:00	8/16/2025	0.51	0	0	0.51	0.51	0	80	0
UNR_1225_4.0	YES	2026-01-02T07:30:00-06:00	8/16/2025	0.84	0	0	0.84	0.84	0	200	0
UNR_1225_4.0	NO	2026-01-02T07:30:00-06:00	8/16/2025	0.17	0	0	0.17	0.17	0	200	0
UNR_0925_4.0	YES	2025-10-03T07:30:00-05:00	8/16/2025	0.85	0	0	0.85	0.85	0	390	0
UNR_0925_4.0	NO	2025-10-03T07:30:00-05:00	8/16/2025	0.16	0	0	0.16	0.16	0	390	0
UNR_0626_4.0	YES	2026-07-03T07:30:00-05:00	8/16/2025	0	0	0	0		0	0	0
UNR_0626_4.0	NO	2026-07-03T07:30:00-05:00	8/16/2025	0	0	0	0		0	0	0
UNR_0626_4.2	YES	2026-07-03T07:30:00-05:00	8/16/2025	0	0	0	0		0	0	0
UNR_0626_4.2	NO	2026-07-03T07:30:00-05:00	8/16/2025	0	0	0	0		0	0	0
UNR_0925_3.9	YES	2025-10-03T07:30:00-05:00	8/16/2025	0.99	0	0	0.99	0.99	0	470	0
UNR_0925_3.9	NO	2025-10-03T07:30:00-05:00	8/16/2025	0.02	0	0	0.02	0.02	0	470	0
UNR_0925_4.1	YES	2025-10-03T07:30:00-05:00	8/16/2025	0.76	0	0	0.76	0.76	0	250	0
UNR_0925_4.1	NO	2025-10-03T07:30:00-05:00	8/16/2025	0.25	0	0	0.25	0.25	0	250	0
UNR_1225_3.9	YES	2026-01-02T07:30:00-06:00	8/16/2025	0.89	0	0	0.89	0.89	0	200	0
UNR_1225_3.9	NO	2026-01-02T07:30:00-06:00	8/16/2025	0.12	0	0	0.12	0.12	0	200	0
UNR_1225_4.1	YES	2026-01-02T07:30:00-06:00	8/16/2025	0.8	0	0	0.8	0.8	0	200	0
UNR_1225_4.1	NO	2026-01-02T07:30:00-06:00	8/16/2025	0.21	0	0	0.21	0.21	0	200	0
UNR_0626_3.9	YES	2026-07-03T07:30:00-05:00	8/16/2025	0	0	0	0		0	0	0
UNR_0626_3.9	NO	2026-07-03T07:30:00-05:00	8/16/2025	0	0	0	0		0	0	0
UNR_0626_4.3	YES	2026-07-03T07:30:00-05:00	8/16/2025	0.5	0	0	0.5	0.5	0	20	0
UNR_0626_4.3	NO	2026-07-03T07:30:00-05:00	8/16/2025	0.51	0	0	0.51	0.51	0	20	0
UNR_0925_3.8	YES	2025-10-03T07:30:00-05:00	8/16/2025	0.99	0	0	0.99	0.99	0	450	0
UNR_0925_3.8	NO	2025-10-03T07:30:00-05:00	8/16/2025	0.02	0	0	0.02	0.02	0	450	0
UNR_0925_4.2	YES	2025-10-03T07:30:00-05:00	8/16/2025	0.54	0	0	0.54	0.54	0	80	0
UNR_0925_4.2	NO	2025-10-03T07:30:00-05:00	8/16/2025	0.47	0	0	0.47	0.47	0	80	0
UNR_1225_3.8	YES	2026-01-02T07:30:00-06:00	8/16/2025	0.93	0	0	0.93	0.93	0	190	0
UNR_1225_3.8	NO	2026-01-02T07:30:00-06:00	8/16/2025	0.08	0	0	0.08	0.08	0	190	0
UNR_1225_4.2	YES	2026-01-02T07:30:00-06:00	8/16/2025	0.67	0	0	0.67	0.67	0	110	0
UNR_1225_4.2	NO	2026-01-02T07:30:00-06:00	8/16/2025	0.34	0	0	0.34	0.34	0	110	0
UNR_0626_3.8	YES	2026-07-03T07:30:00-05:00	8/16/2025	0	0	0	0		0	0	0
UNR_0626_3.8	NO	2026-07-03T07:30:00-05:00	8/16/2025	0	0	0	0		0	0	0
UNR_0626_4.4	YES	2026-07-03T07:30:00-05:00	8/16/2025	0.47	0	0	0.47	0.47	0	20	0
UNR_0626_4.4	NO	2026-07-03T07:30:00-05:00	8/16/2025	0.54	0	0	0.54	0.54	0	20	0
UNR_0925_3.7	YES	2025-10-03T07:30:00-05:00	8/16/2025	0.99	0	0	0.99	0.99	0	349	0
UNR_0925_3.7	NO	2025-10-03T07:30:00-05:00	8/16/2025	0.02	0	0	0.02	0.02	0	349	0
UNR_0925_4.3	YES	2025-10-03T07:30:00-05:00	8/16/2025	0.46	0	0	0.46	0.46	0	70	0
UNR_0925_4.3	NO	2025-10-03T07:30:00-05:00	8/16/2025	0.55	0	0	0.55	0.55	0	70	0
UNR_1225_3.7	YES	2026-01-02T07:30:00-06:00	8/16/2025	0.98	0	0	0.98	0.98	0	280	0
UNR_1225_3.7	NO	2026-01-02T07:30:00-06:00	8/16/2025	0.03	0	0	0.03	0.03	0	280	0
UNR_1225_4.3	YES	2026-01-02T07:30:00-06:00	8/16/2025	0.52	0	0	0.52	0.52	0	20	0
UNR_1225_4.3	NO	2026-01-02T07:30:00-06:00	8/16/2025	0.49	0	0	0.49	0.49	0	20	0
UNR_0626_3.5	YES	2026-07-03T07:30:00-05:00	8/16/2025	0.88	0	0	0.88	0.88	0	40	0
UNR_0626_3.5	NO	2026-07-03T07:30:00-05:00	8/16/2025	0.13	0	0	0.13	0.13	0	40	0
UNR_0626_5.0	YES	2026-07-03T07:30:00-05:00	8/16/2025	0	0	0	0		0	0	0
UNR_0626_5.0	NO	2026-07-03T07:30:00-05:00	8/16/2025	0	0	0	0		0	0	0
UNR_0925_4.5	YES	2025-10-03T07:30:00-05:00	8/16/2025	0.14	0	0	0.14	0.14	0	100	0
UNR_0925_4.5	NO	2025-10-03T07:30:00-05:00	8/16/2025	0.87	0	0	0.87	0.87	0	100	0
UNR_1225_3.5	YES	2026-01-02T07:30:00-06:00	8/16/2025	0.92	0	0	0.92	0.92	0	240	0
UNR_1225_3.5	NO	2026-01-02T07:30:00-06:00	8/16/2025	0.09	0	0	0.09	0.09	0	240	0
UNR_1225_4.5	YES	2026-01-02T07:30:00-06:00	8/16/2025	0	0	0	0		0	0	0
UNR_1225_4.5	NO	2026-01-02T07:30:00-06:00	8/16/2025	0	0	0	0		0	0	0
UNR_1226_3.2	YES	2027-01-08T07:30:00-06:00	8/16/2025	0.64	0	0	0.64	0.64	0	40	0
UNR_1226_3.2	NO	2027-01-08T07:30:00-06:00	8/16/2025	0.37	0	0	0.37	0.37	0	40	0
UNR_1226_3.7	YES	2027-01-08T07:30:00-06:00	8/16/2025	0.55	0	0	0.55	0.55	0	10	0
UNR_1226_3.7	NO	2027-01-08T07:30:00-06:00	8/16/2025	0.46	0	0	0.46	0.46	0	10	0
UNR_1226_4.2	YES	2027-01-08T07:30:00-06:00	8/16/2025	0.35	0	0	0.35	0.35	0	30	0
UNR_1226_4.2	NO	2027-01-08T07:30:00-06:00	8/16/2025	0.66	0	0	0.66	0.66	0	30	0
UNR_1226_4.7	YES	2027-01-08T07:30:00-06:00	8/16/2025	0.11	0	0	0.11	0.11	0	10	0
UNR_1226_4.7	NO	2027-01-08T07:30:00-06:00	8/16/2025	0.9	0	0	0.9	0.9	0	10	0
UNR_1226_5.2	YES	2027-01-08T07:30:00-06:00	8/16/2025	0.15	0	0	0.15	0.15	0	135	0
UNR_1226_5.2	NO	2027-01-08T07:30:00-06:00	8/16/2025	0.86	0	0	0.86	0.86	0	135	0
UNR_0925_3.5	YES	2025-10-03T07:30:00-05:00	8/16/2025	0.97	0	0	0.97	0.97	0	200	0
UNR_0925_3.5	NO	2025-10-03T07:30:00-05:00	8/16/2025	0.04	0	0	0.04	0.04	0	200	0
UNR_0626_3.0	YES	2026-07-03T07:30:00-05:00	8/16/2025	0	0	0	0		0	0	0
UNR_0626_3.0	NO	2026-07-03T07:30:00-05:00	8/16/2025	0	0	0	0		0	0	0
UNR_0626_5.5	YES	2026-07-03T07:30:00-05:00	8/16/2025	0	0	0	0		0	0	0
UNR_0626_5.5	NO	2026-07-03T07:30:00-05:00	8/16/2025	0	0	0	0		0	0	0
UNR_0925_4.7	YES	2025-10-03T07:30:00-05:00	8/16/2025	0	0	0	0		0	0	0
UNR_0925_4.7	NO	2025-10-03T07:30:00-05:00	8/16/2025	0	0	0	0		0	0	0
UNR_1225_3.3	YES	2026-01-02T07:30:00-06:00	8/16/2025	0.93	0	0	0.93	0.93	0	180	0
UNR_1225_3.3	NO	2026-01-02T07:30:00-06:00	8/16/2025	0.08	0	0	0.08	0.08	0	180	0
UNR_1225_4.7	YES	2026-01-02T07:30:00-06:00	8/16/2025	0	0	0	0		0	0	0
UNR_1225_4.7	NO	2026-01-02T07:30:00-06:00	8/16/2025	0	0	0	0		0	0	0
UNR_1226_2.7	YES	2027-01-08T07:30:00-06:00	8/16/2025	0.73	0	0	0.73	0.73	0	10	0
UNR_1226_2.7	NO	2027-01-08T07:30:00-06:00	8/16/2025	0.28	0	0	0.28	0.28	0	10	0
UNR_0925_4.9	YES	2025-10-03T07:30:00-05:00	8/16/2025	0	0	0	0		0	0	0
UNR_0925_4.9	NO	2025-10-03T07:30:00-05:00	8/16/2025	0	0	0	0		0	0	0
UNR_1225_4.9	YES	2026-01-02T07:30:00-06:00	8/16/2025	0	0	0	0		0	0	0
UNR_1225_4.9	NO	2026-01-02T07:30:00-06:00	8/16/2025	0	0	0	0		0	0	0
UNR_0925_3.3	YES	2025-10-03T07:30:00-05:00	8/16/2025	0.97	0	0	0.97	0.97	0	150	0
UNR_0925_3.3	NO	2025-10-03T07:30:00-05:00	8/16/2025	0.04	0	0	0.04	0.04	0	150	0
UNR_0925_5.1	YES	2025-10-03T07:30:00-05:00	8/16/2025	0	0	0	0		0	0	0
UNR_0925_5.1	NO	2025-10-03T07:30:00-05:00	8/16/2025	0	0	0	0		0	0	0
UNR_1226_5.7	YES	2027-01-08T07:30:00-06:00	8/16/2025	0.08	0	0	0.08	0.08	0	0	0
UNR_1226_5.7	NO	2027-01-08T07:30:00-06:00	8/16/2025	0.93	0	0	0.93	0.93	0	0	0
UNR_1225_5.1	YES	2026-01-02T07:30:00-06:00	8/16/2025	0	0	0	0		0	0	0
